	mental_vs_rest	random_vs_rest	math_vs_rest	story_vs_rest
94	0.12757804706624284	0.23245922131689292	0.17190312470642705	0.2538559414845097
95	0.3557138203574026	0.3938644896095194	0.37744324681066826	0.42094283213244654
96	0.1550407991629671	0.1391737061098423	0.17496402915140058	0.09064906248761027
97	0.1781873050484101	0.16666983249424772	0.13765049196869816	0.14102463184099806
98	0.15579634693298355	0.15888448742120606	0.09311778925267139	0.13530431687728317
99	0.3329819293812601	0.38204289308554756	0.21088297457415278	0.26917967576053964
100	0.1071619188618592	0.17502767035470285	0.10608900892051468	0.17370244861326994
101	0.2359764612224582	0.21761615219061098	0.18642487684573644	0.16934585100507987
102	0.16996976704545078	0.09469643930440594	0.15804778432244668	0.15095659148596746
103	0.3136383606582772	0.3545310688535801	0.28358173501951706	0.23684464843661351
104	0.28259986878132143	0.28464600538606866	0.24598243212271612	0.24498315765742715
105	0.25289401335182643	0.1686594294482197	0.39708018117027244	0.36048582352554803
106	0.24653182282845065	0.1642233844427505	0.19471034144409277	0.20727623390536137
107	0.2738144712368622	0.23710875141699922	0.30234747311963395	0.3035801021850135
108	0.35897982408673507	0.2824051775124692	0.34999429056018594	0.3937851259606257
109	0.27652217411757457	0.08616575899016801	0.2389000643272158	0.36441916644776184
110	0.13355261554654763	0.0986816708964123	0.13368406022601886	0.15623728438822534
111	0.33850636639016846	0.35927505113762953	0.3510361709623938	0.45065179048731285
112	0.3062067613724256	0.2752008559939219	0.35668409670307427	0.307624294084305
113	0.2910122816654018	0.28135654946854105	0.32115177391817445	0.24991744455323647
114	0.03443272304050688	0.026028718382517527	0.08951326032855765	0.05249912110478042
115	0.08311081618796029	0.1751992193932931	0.159423829321007	0.21303645738309016
116	0.18483671618492983	0.1942624467564879	0.14279418552978512	0.20524011727425615
117	0.3286280545429539	0.2627888137651542	0.36783865824283185	0.3917981506064614
118	0.284763990377543	0.20086312294200204	0.34300387084047984	0.35737843805162545
119	0.2798104548768146	0.18510809212178522	0.2527131862460757	0.37905756272688074
120	0.17714249650744915	0.09777247238846867	0.15284524573114605	0.17898512876364525
121	0.07811251703367895	0.09073298558402786	0.17888457299724628	0.15199213438460574
122	0.05185014119658243	0.11375513158888935	0.1035104572110376	0.08280306593103119
123	0.32474536397184794	0.2660152769321684	0.2613122371214927	0.3271328879122641
124	0.1172406631664585	0.08216146702795096	0.08422977281241945	0.16991494847775948
125	0.3277305672118065	0.40111048357560036	0.3538098524483134	0.49410640463949684
126	0.30658261631299405	0.20271218776510894	0.34588313708900015	0.365361394171727
127	0.47347075170275593	0.4635114976277297	0.3768022551852783	0.3089049657206688
128	0.13330169196869007	0.12584765142785231	0.27578477561391906	0.24059116517011844
129	0.17258435662646368	0.2115898794046694	0.18783441102403897	0.1785180118401152
130	0.2978960386685118	0.28599372306173754	0.2700143439583464	0.2711733279847606
131	0.14680224623049962	0.253564182915227	0.21022211012509134	0.36733883058247113
132	0.11980988782724232	0.27851808537868444	0.21860689773263636	0.34565699350502493
133	0.27125103597424527	0.27009633694426594	0.218043404671288	0.31007050712640294
134	0.22923728624304912	0.2189445749277057	0.22042250213414863	0.18870529980325784
135	0.09615947731207233	0.10199369419376951	0.21186707595680743	0.3581156141495969
136	0.18249655306494506	0.1119137073250611	0.09823573443641759	0.10996318356718775
137	0.2320533552435765	0.20165093678778576	0.09782065205566992	0.16441175635366653
138	0.17856654311683268	0.22264464519611368	0.21563438636556267	0.1790177940942285
139	0.3105449230424777	0.3194427465536045	0.22764220922673098	0.2554075448860951
140	0.18571591853758063	0.12793991681470185	0.13369402955421897	0.16615408575261162
141	0.22496927890574894	0.24995779320789174	0.2248352204437114	0.21901595509000182
142	0.25054363556834425	0.23595906552329404	0.3338530721256512	0.3070915083607173
143	0.27438838103907887	0.29850284648751024	0.27346211044947666	0.3406599186935147
144	0.31491415617637575	0.21427250135793183	0.04411125495153942	0.08608888272387777
145	0.1683891013391969	0.12354378414159456	0.5061651777350484	0.45715005669272446
146	0.234273742844666	0.21723108922601775	0.12647048272946265	0.1700730094070519
147	0.11598283284865663	0.07491281494203514	0.12651405465950719	0.2029357914398372
148	0.07916659940249389	0.06484908250231697	0.12642806569735188	0.1135577990375531
149	0.32875476583052193	0.10861035437179142	0.4803525734803694	0.5732065572778762
150	0.11954443222102797	0.12913323033870366	0.1401084621219422	0.1303312792475523
151	0.14526720944160726	0.1756335798702437	0.19782079813906286	0.249286858030785
152	0.1930397384314387	0.18426685772528537	0.12874850544926528	0.1568799806312366
153	0.2675724027790733	0.3866405623313905	0.2361871141085598	0.3453915663286475
154	0.3608067335008389	0.35045722383912764	0.5144320535644773	0.42379717321162247
155	0.334472115631805	0.2595887273355216	0.24737364985589178	0.2465212579877872
156	0.1546982918556818	0.108547982497866	0.11951259750036239	0.16420515901309649
157	0.24786700278984544	0.2652827740353257	0.19558405842912477	0.19327362877579476
158	0.2543743466102627	0.29451738650557624	0.3628071571222773	0.378723081348618
159	0.21498058184229665	0.26133619420793247	0.2919584662367954	0.32229342083767776
160	0.24573180398329605	0.2520352976229174	0.23447771791564187	0.24878674749773752
161	0.14494974768760957	0.32233979204234364	0.34077584286342805	0.31824267122754046
162	0.15704272029353986	0.08633295375223284	0.11413775193672625	0.10032687998478985
163	0.07456134445876342	0.14614461595926487	0.24109778718140218	0.23648697005778896
164	0.2517635938734434	0.22374385185771606	0.11964348082334086	0.28159935062589225
165	0.3748952851001183	0.3456323351033114	0.3170200980583182	0.4266513492991011
166	0.17943055126251184	0.2379389920259673	0.18313026759341672	0.1797170754233691
167	0.16872030448170403	0.11623068126170064	0.24059830006936334	0.4212496218528677
168	0.21149242168572502	0.22186381639242006	0.2860583075351153	0.26163583007820407
169	0.2695239429995971	0.4016567660055095	0.37751893526129837	0.38940735297795726
170	0.21609610691507816	0.258221438911566	0.22528846756984766	0.26901961673508923
171	0.3258316460471716	0.18936272943530427	0.15241686227849122	0.174277852627029
172	0.08834277596704174	0.06889600948228408	0.19459068935031218	0.23314762167325884
173	0.3496814589638569	0.352527987754915	0.36331583805291096	0.4167381567131973
174	0.14794289568873217	0.19159359460304015	0.0932288086084478	0.17247185102381152
175	0.1612692057756226	0.1422861118084637	0.08884941406239023	0.2473186493793094
176	0.3396594281264638	0.31755037679908527	0.37996974535992606	0.43428914749176045
177	0.24302831145112977	0.28865339369593385	0.24865478125183707	0.23744169203888213
178	0.19691944993587615	0.17909907148283685	0.2791156409411597	0.2543662519285517
179	0.24660554862128603	0.21459867486634626	0.2554792867638305	0.2437685167207607
180	0.2138407517440889	0.2512994700117826	0.2946916859233719	0.1499690508629273
181	0.12482132062279584	0.21407084028651743	0.2532134958566268	0.2591569446955689
182	0.27875800823920915	0.16387725780170675	0.23643985697266168	0.2906599594839122
183	0.16313380698548122	0.17931270051204068	0.30965938433800605	0.26748998094400445
184	0.27042876527203935	0.13383084568080147	0.1723794070943697	0.22114817453774896
185	0.2793552147482781	0.1428754158027484	0.3414564516344602	0.2930712671735863
186	0.042536046828069496	0.09578225516985424	0.042728531155206355	0.000957084542377343
187	0.07157549006570382	0.09317106047948419	0.11582136486506646	0.18426848018712186
188	0.25654602581269925	0.24557321350052486	0.270878039667414	0.21921553230600074
189	0.15455565461897583	0.15707900209540118	0.1575295112722684	0.24077654594233963
190	0.15898155510956305	0.09704215786694265	0.27239122400543175	0.27528373100715753
191	0.3025322211535484	0.2530543904931553	0.21153170714085973	0.3155002177247465
192	0.23648542388370003	0.19443504793319705	0.17153827721909365	0.20157453469985784
193	0.2865884445667238	0.24351701004967996	0.22155233903298516	0.3317197282475401
194	0.15404909484498583	0.1710810334353072	0.12455554354801883	0.1487812512586513
195	0.311472357949019	0.2876706800000168	0.40019219587326516	0.3531297269095562
196	0.4476793251333837	0.4485189399192308	0.1425991405424847	0.14853129490103428
197	0.2349352238240025	0.2538661178807963	0.24506377244153987	0.35512980736619604
198	0.14112958854466628	0.18432974417027825	0.21923635170335282	0.2081254542569323
199	0.2723757237915356	0.2894401441892728	0.3275249557233345	0.3316728373524488
200	0.3643481753126722	0.21251813449399945	0.32069299633414755	0.27128502501952306
201	0.26013879156093644	0.2879494125846988	0.3060614893513038	0.27592825258801845
202	0.2169212348251131	0.23085604850605732	0.3171839766250239	0.1960303391359531
203	0.25496388095966327	0.275714137851636	0.27895070707709296	0.2860747950550946
204	0.38755013662042403	0.36625435228067976	0.4328853618817544	0.43856299627113055
205	0.11608562666055813	0.1748151518203138	0.11863170222666795	0.26709005110310996
206	0.1590421433785528	0.26136915177187414	0.25833122573338807	0.3471550212508306
207	0.2568282411808066	0.22711726243980096	0.2801432244343796	0.31304460438610254
208	0.12766192846531335	0.05859759208501265	0.16622394705134955	0.25446584412179357
209	0.3544073741642114	0.32870138400293303	0.3602832071948594	0.31116500478844483
210	0.188192799147228	0.11280179273949725	0.14632597399975947	0.17318450134508948
211	0.05310078304645523	0.09929891336755457	0.1850375297098624	0.16320535756286947
212	0.09146827350343971	0.12512806111600827	0.1830288191170005	0.10824016629148163
213	0.1431285690786786	0.14967445240483263	0.26182162348503163	0.1786878882208269
214	0.3087315512404061	0.3273038528764687	0.38761813837010156	0.4803625302439808
215	0.18739813255863905	0.16723475127017867	0.264946036999696	0.2504347024549299
216	0.2321952707324348	0.07434825052147222	0.38747512892384595	0.33899535129285957
217	0.40539638850318954	0.39751080872234884	0.4786094275881683	0.4654657645066242
218	0.11020276782174596	0.13858996391868006	0.09706203456891005	0.16203330409992645
219	0.3072898820502588	0.09117639023308477	0.06084963469505946	0.034120656559838584
220	0.18796511880014238	0.18650226052949143	0.16469741952235617	0.21018457165303395
221	0.018507242845458335	0.06312646242504369	0.17417168008562847	0.1823563523897326
222	0.3426614556609381	0.2775420765684144	0.36000646855023477	0.44909669757096043
223	0.2389639179754162	0.222135561550812	0.2376114451841352	0.2634373043606101
224	0.26358341381699457	0.15965575118724146	0.03089272066203711	0.21100203771700898
225	0.24232916465318166	0.13726333331938248	0.18326168983096086	0.2950686051400231
226	0.3033636336117511	0.28579983669412523	0.33493161307955416	0.3425581946446846
227	0.3335206566194203	0.42781265767744514	0.21444110693959823	0.3357201860377865
228	0.2049948909028886	0.24709799234510388	0.15804046191403262	0.12611870084967275
229	0.251155819666605	0.30653483837937623	0.1609557632678014	0.2027190785655156
230	0.22748468012434575	0.16762569423681467	0.3586394355448082	0.30153177624177585
231	0.13855767856166432	0.17079287934174195	0.21091828110469998	0.2223806134956776
232	0.1693473408236654	0.1461747538929722	0.23473108053079808	0.23141072978318772
233	0.23869787165226306	0.25170057998165196	0.21931336362219597	0.20358934022210645
234	0.32215008693006764	0.3149446819229046	0.294071143617383	0.28833793584075446
235	0.21942689421036457	0.1271894670678536	0.16458251860983947	0.20132794759785405
236	0.10298356982772562	0.0401953715140725	0.13026455132845768	0.11101300586865955
237	0.08320817130873479	0.2855891571217197	0.3600896074128269	0.23608856220968874
238	0.22519263034197712	0.25313489265991296	0.19962898319418076	0.20868429079719233
239	0.2355762725335191	0.23595154810181387	0.23517236496126073	0.2665190851940243
240	0.09426241415779507	0.14183929228468084	0.15964353938166806	0.09027864622869837
241	0.07343741667271958	0.10505255808505105	0.016565562748470458	0.0504248958002449
242	0.21880121124718677	0.3197019069088123	0.32204866134784876	0.3475997104804712
243	0.2092969225969928	0.16139923323315478	0.24923649608452225	0.26100326366506676
244	0.08541122945434441	0.03874595152688864	0.2683646533344364	0.1727870617783594
245	0.17231525782366258	0.13049694360755543	0.2690481872655007	0.25327751687751066
246	0.14646865961596378	0.15738589875285605	0.14549557651849987	0.13446088609904752
247	0.2721998148977169	0.28625920461132365	0.4193538300745796	0.3542658675638321
248	0.20116409584520514	0.1523068279017917	0.19181763723390774	0.1996065943358399
249	0.33458790786276005	0.25373890092648516	0.32858113093349317	0.3290588846567002
250	0.4009848900385653	0.33521602661721916	0.45230807431187875	0.49416218967193
251	0.189984068597409	0.2461908432310713	0.24219523422406256	0.30280792849487403
252	0.31355617462599583	0.3010304066384483	0.19609635877213577	0.2448513480946659
253	0.293941506367062	0.3018506313305968	0.47010350335259443	0.30527362817328635
254	0.21384209830315662	0.26482949427759206	0.2853704724223842	0.3414881229251366
255	0.2698492128840216	0.27640173377698585	0.2609679801185961	0.24136438175746283
256	0.2826102748175085	0.16881645664364084	0.3079785732804313	0.32164937948320727
257	0.1787010683690223	0.2005082044494656	0.3108315143488287	0.43829064141100715
258	0.29891701590732395	0.22408890608848717	0.27168847869111007	0.3372607810364606
259	0.31483378091695685	0.3908647625895995	0.5603214924667578	0.6075551821759153
260	0.18646186758856814	0.18809671033810824	0.1946843547222422	0.25499911461709085
261	0.3440349151414427	0.35335458645870166	0.3119021109539489	0.325599840644629
262	0.20779892231354238	0.18374472703839992	0.1794518521147035	0.22336834245456275
263	0.27250335616886356	0.24134281722742684	0.30552721854507026	0.23571134103916505
264	0.20331594644940168	0.22056602341260362	0.1914407519904837	0.25981843941474575
265	0.38226112107327925	0.35589354082223146	0.3137286393544538	0.32994620256606144
266	0.23926104435706727	0.24146705382408784	0.23695593772953036	0.22672554991531588
267	0.30137457699174514	0.20199260583795556	0.2924467854374647	0.3721852318096284
268	0.2828902223319074	0.22718272238929418	0.32419873940155314	0.34467261905278773
269	0.18247116111991793	0.17288616987973404	0.31449417100500554	0.27578099587379207
270	0.14459218767636806	0.17110216510687054	0.20318689476311266	0.3105415782887066
271	0.19339150485857962	0.3737280942225642	0.2964011752147102	0.21082226325670278
272	0.10301515963704605	0.07749576947935297	0.12221217098378705	0.2510457788717494
273	0.20599000238022766	0.21078607123931084	0.16037325570195257	0.15630366590555136
274	0.17892653321131438	0.25572765481743287	0.1487523041335049	0.20800093094433378
275	0.31266219623128993	0.3252020015751703	0.303140297596513	0.3530721737988093
276	-0.06040088789644115	0.038416515739425616	0.06372761158081276	0.018056082406062237
277	0.24328430222906516	0.17547566391172742	0.17294928856910596	0.1923024820797078
278	0.2309059389400468	0.23711857103885425	0.3074705412414212	0.2807044560413239
279	0.2634232800460278	0.3020801899905004	0.2846150884249784	0.3262804345949905
280	0.18250059624812234	0.07519055988395658	0.17709354484842452	0.14468834769420813
281	0.13936819615480206	0.18833391805501304	0.41595736664902905	0.26671947392370804
282	0.11724744165662736	0.10941480569667093	0.12524929289168962	0.1196339154265607
283	0.2333104035782424	0.16258320845233734	0.23465739368076924	0.24922118916516411
284	0.1658860069629656	0.22017280204080586	0.3618315390170218	0.3606679564547623
285	0.32999456980532116	0.41060281310616953	0.2054626883556876	0.3473605280669725
286	0.26350585910508223	0.23578425054044222	0.2843574591104091	0.30804792108326334
287	0.2009177679118766	0.21064451022552233	0.2327529271109941	0.19101465064884288
288	0.17712314289483552	0.2937280812319632	0.2515942332369316	0.3674018168260588
289	0.13759139232433334	0.2376087419633981	0.4195698421773932	0.5049107689127769
290	0.31138188376247183	0.3257505613459978	0.46693416383650815	0.4866105109092767
291	0.17707517733044362	0.17101306060879565	0.2106732633544959	0.13383565945606093
292	0.2806452323795854	0.2495424215089421	0.2250442746947876	0.2076122830777541
293	0.2117079497495494	0.1648693326159931	0.13916717612977353	0.2071047079619812
294	-0.019627110844786636	0.007795328007954363	0.1585104190300503	0.1675952234465448
295	0.06297630556205719	0.05675038403378709	0.09196181013451755	0.09322781419299571
296	0.16999009245050714	0.383329259517871	0.22572759379610474	0.24618363753674918
297	0.18515864310012922	0.24699711067167143	0.23341153735365444	0.29100690330606954
298	0.29726504055951875	0.24196024889859452	0.279597221451059	0.28965348116396183
299	0.3434831432314453	0.034471520366020865	0.14203283858898108	0.07673086071686264
300	0.29951809498223386	0.24379167099916	0.4644497063514557	0.3890076701754992
301	0.32912054177893774	0.17904414019535242	0.07262338863009916	0.10114335398464827
302	0.25449161993622416	0.19126470950476562	0.18086425993874347	0.2662126383858829
303	0.024536158837753105	0.10726680085760866	0.15620954875165952	0.27964562108742635
304	0.3211039129197424	0.30875582512430794	0.30128897427924156	0.3365069784754978
305	0.1813172232567145	0.1399245574822415	0.08216879473338422	0.13826422084977588
306	0.14989847669394094	0.19655956041110045	0.1628154998473936	0.15814469517289192
307	0.3549409642111512	0.21397537185098967	0.3206499864717136	0.2828736024653898
308	0.21063189521523865	0.2865970697607857	0.23012824887451488	0.29065653058409696
309	0.17953828061175317	0.2490469888902098	0.06287182306685456	0.1317175961507822
310	0.33950270119138604	0.2879173023390613	0.46873718553879157	0.4173956270048985
311	0.2187129721387615	0.20997587473167853	0.22841703244241182	0.30422850646073
312	0.2555894473397567	0.21846307798677347	0.30972091891035064	0.3055605399819059
313	0.06207728397429144	0.10458498719569992	0.3171531477645601	0.3814340770380659
314	0.14109442159805358	0.2434822119963248	0.22770487742776135	0.23782579887497754
315	0.20759564675615674	0.39834467245827926	0.2731412152894834	0.42505549155881267
316	0.2647050557241813	0.21659731368268945	0.30538005915032085	0.2974700956287162
317	0.15699315681902112	0.152067380153304	0.2060049736570204	0.24147651761314276
318	0.26417803384676214	0.282561488038356	0.4010474946829046	0.4185124959712684
319	0.1923889420477381	0.13894439898542685	0.13425624345593665	0.09199464210706707
320	0.08255197061868577	0.09595896190482012	0.13386670309055282	0.17966706309032573
321	0.19669037052772345	0.22195521010956776	0.192604455219297	0.22420706734244908
322	0.15941191325351153	0.10607134694828961	0.15863888930787437	0.13310761073208813
323	0.3610018559501394	0.3582984738764354	0.35523493163716185	0.446793953123997
324	0.13759756972700593	0.1179419546938849	0.08597569934978595	0.13470306074842067
325	0.24826895792995443	0.21834438354031183	0.3362990622766069	0.33544131767432467
326	0.5300061642725052	0.27301767971848484	0.2580050126688958	0.24792370860647123
327	0.33035467984804756	0.30348331774103005	0.38374370264320123	0.4982245296685401
328	0.18162371131707045	0.1480312564964213	0.43804344302172915	0.4381701338388026
329	0.19863946820526152	0.1393164055544211	0.1037580987209545	0.1010063329158346
330	0.15310979585371354	0.07099133273403394	0.1640524886881627	0.21086719714116478
331	0.17842114984698704	0.10071271475046607	0.22029653062643353	0.1500064584604983
332	0.30944345664058137	0.1808902712427195	0.22328743567152215	0.24030025851507547
333	0.2630868689804071	0.17692291871516302	0.23591372276992753	0.2649639161555881
334	0.2382662207194389	0.22080215350072022	0.30100868468520664	0.24345567298378712
335	0.32373732994201226	0.24405250302629425	0.29990689876523685	0.31688523396074914
336	0.2520574817941372	0.2190292668985724	0.3630091446879038	0.4455678094326382
337	0.22499290780822123	0.29926651746690697	0.29902720686963824	0.3269778879605573
338	0.20754243302773423	0.26592693716159654	0.19346031149483953	0.2840144201678487
